adapt,class,typ,n,unc.min,unc.med,unc.max,ptl,adapt.n,unc.min.n,unc.med.n,unc.max.n
0.051459838872608,Threshold Cutoff,Total,30,0.104936891432927,0.136620922063119,0.188329480535479,1,0.484038489921865,0.987051175811707,1.28507562899436,1.77145361049092
0.240442116055829,Threshold Cutoff,False Positive,30,0.557613509670364,0.678676815528136,0.793084562659459,1,0.478294570695043,1.10922129033175,1.35004399998017,1.57762727530644
0.002466602888208,Threshold Cutoff,False Negative,30,0.000530835394993,0.001716333252565,0.004411256589927,0.236,0.5142809438637,0.110677940611586,0.357851476349786,0.919736700844069
0.021307763680313,Utopia Distance,Total,30,0.053743579500248,0.07541221668445,0.103745209406361,1,0.415929967933195,1.0490807779517,1.47205503768166,2.02511827468217
0.295281398251583,Utopia Distance,False Positive,30,0.61553021417167,0.755661918260971,0.863524578260181,1,0.443414308134998,0.92432136148507,1.13475250609647,1.29672629462615
0.000313925158842,Utopia Distance,False Negative,30,2.89637007954581E-05,0.000294746861071,0.00108756737356,0.46,0.666856953944523,0.061526273837669,0.626117367222585,2.31026996567489
0.048279493772303,Pareto Distance,Total,33,0.069027636401256,0.091043270603488,0.114474864246055,1,0.547547889342567,0.782856937068728,1.03254087320986,1.29828350306072
0.406609485415243,Pareto Distance,False Positive,33,0.532225302984911,0.648469198261596,0.732255071091164,1,0.720278456498639,0.942797532999019,1.14871494631705,1.29713538736121
0.000972570981266,Pareto Distance,False Negative,33,0.000115542970869,0.000877575336444,0.002503794127404,0.426,0.314469606147132,0.037359486600106,0.283753860367995,0.809572944581824
0.052215119306436,Threshold Cutoff,Total,33,0.105897516262594,0.136713482447001,0.176835043798128,1,0.491142764025069,0.996086948214426,1.28594626499755,1.66333532013594
0.312172064876369,Threshold Cutoff,False Positive,33,0.552376781414627,0.670388660226567,0.781081454180003,1,0.620981907006504,1.09880423555777,1.33355695625071,1.5537503368093
0.001940803184471,Threshold Cutoff,False Negative,33,0.000516531499992,0.001730754462154,0.004076985379863,0.408,0.404652933123215,0.107695611896442,0.360858264882529,0.850041933907764
0.020982623916795,Utopia Distance,Total,33,0.054748795193093,0.075080574050184,0.103305622539635,1,0.409583202808388,1.06870270248417,1.46558133578102,2.01653748909977
0.273662259171899,Utopia Distance,False Positive,33,0.613322238968849,0.751668353039102,0.857644939594114,1,0.41094956211898,0.92100571816065,1.12875550130602,1.28789703573401
0.000420264827481,Utopia Distance,False Negative,33,2.53581038541046E-05,0.00029166438485,0.001126524908887,0.311,0.89274948123947,0.053867068050101,0.61956940301629,2.39302568820952
0.05561163648725,Pareto Distance,Total,36,0.069053707402165,0.092082286560396,0.117046116563015,0.998,0.630703261411335,0.783152613771297,1.04432457162395,1.32744461617758
0.356657526509173,Pareto Distance,False Positive,36,0.537673536663407,0.643960751147259,0.74303505021725,1,0.63179227712876,0.952448673676625,1.14072856762889,1.31623131848071
0.001918488812371,Pareto Distance,False Negative,36,0.000126024657646,0.000854740105882,0.002488131103062,0.093,0.620321223689747,0.040748619091171,0.276370352017926,0.804508486366627
0.052718958006017,Threshold Cutoff,Total,36,0.108115045502466,0.137486417702323,0.187534654268758,1,0.495881941773236,1.01694534047023,1.2932166028375,1.76397736271552
0.230320675717457,Threshold Cutoff,False Positive,36,0.556952442286197,0.673848513527456,0.790210272464795,1,0.45816070213296,1.1079062755336,1.34043939879597,1.57190965221585
0.002773946118383,Threshold Cutoff,False Negative,36,0.000478114982569,0.001648331185418,0.004014068481573,0.161,0.578361289857168,0.099685857697759,0.343673204101599,0.836923907494881
0.022795246157696,Utopia Distance,Total,36,0.056488971257939,0.07599718687518,0.104532419612279,1,0.444965794892876,1.10267113698103,1.48347372226642,2.04048470734102
0.29280468257652,Utopia Distance,False Positive,36,0.629254328876444,0.755887914184554,0.85615558162805,1,0.439695106133085,0.944930410556958,1.13509187669919,1.28566051614287
0.000369243324879,Utopia Distance,False Negative,36,1.53049125198076E-05,0.00028347913966,0.000947408855478,0.362,0.784366821064872,0.032511530394725,0.602181858498789,2.01253759283056
0.038323063267729,Pareto Distance,Total,39,0.069649275127434,0.091368425323128,0.115856666823537,1,0.43462991771104,0.789907072558076,1.0362285212471,1.31395481660756
