"","X","pka1","pka2","logA","Na.A","Energy.kJ.mol","Flux.mol.m2s","mConc"
"551",249,5.96295151203612,3.05566230146674,-1.48708402243383,-7,11.2878634908744,0.00028482,0.5
"552",250,5.59116794980373,4.29152123372796,-1.45564869334846,-3.92798880403262,11.8148700335899,0.00050684,0.5
"553",251,10.856104721206,2.90638300065176,-1.5210485958339,-7,24.609113308719,0.00051653,0.5
"554",252,11.8246493666353,1.82093711272005,-1.07281080496805,-5.71559958651449,31.2253514326483,0.00060475,0.5
"555",253,7.78889333838038,1.09652126030442,-0.616639533243774,-6.28898046421518,13.4915697843629,0.00052691,0.5
"556",254,11.6246344672241,4.41501428753915,-1.05155850614657,-3.8506296547112,31.4935234344039,0.00063247,0.5
"557",255,5.23478722829945,3.57904013683392,-1.54878901171427,-6.98302832474391,11.0905857530038,2.9685e-05,0.5
"558",256,10.7726838030131,4.5755647740072,-0.0161322866851307,-5.77715799196313,34.2791897218784,0.0016534,3
"559",257,6.77010097363086,5.5,-1.54025777077023,-5.76156761812279,17.1481797982423,0.00052922,0.5
"560",258,10.0468436173206,3.02848791648276,-0.70763694554379,-7,28.0469250003004,0.0007141,0.5
"561",259,9.83403826800991,3.65775716377094,-1.11045339324027,-4.07765728817129,26.787157528918,0.00059706,0.5
"562",260,9.97083228071507,3.96804041741922,-0.20682975227151,-6.25281607432416,30.214059488847,0.001154,3
"563",261,11.9354603079639,0,-2,-7,214.842418418693,-0.014524,0.5
"564",262,11.2973534566801,0.654185811330461,-1.3079554552562,-5.9625277011428,26.2641731305558,0.00053173,0.5
"565",263,10.551258414508,0,-1.59034825209247,-6.37222163419097,23.1455557046469,0.00050142,0.5
"566",264,10.028153539221,1.69347717112173,-1.27629121645874,-5.93739735842645,24.35859260762,0.00055072,0.5
"567",265,11.9746270483921,3.64793654891284,-1.09920969336926,-5.69688533947559,31.5822328083466,0.00061217,0.5
"568",266,11.9388053988129,5.5,-2,-7,214.847537660511,-0.014524,0.5
"569",267,9.33117637579885,0.78143429257926,-1.66704479875008,-6.35878227488935,23.4885391273481,0.00045875,0.5
"570",268,7.20955987452226,4.58465098914832,-1.50219209822471,-3.55561810767559,17.9258263863574,0.00053202,0.5
"571",269,10.9002161531385,1.46353391387734,-1.19596750438373,-5.29569131538237,27.2030009711806,0.000561,0.5
"572",270,13.5,0.993828978805752,-1.3150960153842,-7,28.6733193850333,0.00052692,0.5
"573",271,13.5,2.59829768477117,-1.05432476710591,0.468279789556715,17.1798689878863,0.00048999,0.5
"574",272,6.85022713100996,1.62100674538592,-1.51241240717756,-7,14.3199020824915,-0.00036016,0.5
"575",273,13.5,4.52836951071671,-1.18031560344885,-5.64075805085436,31.4303003800808,0.00055456,0.5
"576",274,11.6656680407725,4.63052868254933,-0.502405304194042,-7,34.7965579185873,0.0009927,0.5
"577",275,5.77647166375989,3.73553035559626,-1.43313962740943,-6.77648607637117,11.2296923199095,0.00047133,0.5
"578",276,8.8638381035652,3.67500093700758,-1.56263033085789,-6.25610429693323,22.3813189774655,0.00052679,0.5
"579",277,9.41555583759557,5.5,-0.692429360599667,-5.52732329312057,28.021345207961,0.00081848,0.5
"580",278,9.21662432659399,0.53112563957374,-2,-7,214.031977144319,-0.014534,0.5
"581",279,12.3968466317757,5.5,-0.128820493500295,-7,38.374152577526,0.0014952,3
"582",280,13.5,4.55877991700316,-0.914160324427915,0.552109589144772,16.3399549080667,0.00047155,0.5
"583",281,7.67257307890924,3.71992416617495,-1.55993529108715,-3.84163320798319,19.4490016646668,0.00052644,0.5
"584",282,11.2570817919396,4.37011242686718,-1.09845756025918,-5.44277311336221,30.4038589295232,0.00061681,0.5
"585",283,13.5,0.659529826399028,0.106581172239698,-7,40.8222343187151,0.0014986,3
"586",284,13.5,4.49419015201823,-1.13050853715919,-1.6213508586334,31.9110985390997,0.00056573,0.5
"587",285,13.5,0.210900688693394,0.140389804865451,0.673943801334758,16.6507606065302,-2.3041e-05,3
"588",286,9.93353175406395,0.492336797918344,-1.44460331672809,-5.73690871591196,21.8938181088137,0.00051848,0.5
"589",287,8.83384697838284,1.36415928531143,-1.41852566414047,-5.87940167333081,19.4657684009606,0.00052558,0.5
"590",288,12.5458645701056,5.49982774323757,-1.22998065721515,-5.46318346895485,30.2687036805571,0.00056065,0.5
"591",289,13.5,5.5,0.274109056947939,-4.50575541309004,43.3627222673631,0.0023597,3
"592",290,7.68520098912904,2.83915013207606,-1.15564369258383,0.55392697642631,10.9039555472011,0.0004723,0.5
"593",291,13.5,2.08460195842762,-0.4944767059732,-6.10981973809546,38.4878170852813,0.00093714,0.5
"594",292,9.57787552187448,5.5,-2,-3.94908977611997,214.814207755919,-0.014524,0.5
"595",293,10.2986183212713,5.49985391335985,-1.0335315684476,-4.81183522238002,28.8458804812501,0.00064151,0.5
"596",294,13.5,5.5,0.5,-1.981002306102,44.8738921955566,0.0030807,3
"597",295,13.5,2.83744806964405,0.5,-3.9626773547444,44.9741730848317,0.0030467,3
"598",296,13.5,3.4243011510923,0.5,-1.16109464804383,44.0616723126138,0.0030366,3
"599",297,5.83657130183441,4.98691670353697,-1.50773171777264,-5.06901684820287,13.9943672861829,0.00052852,0.5
"600",298,13.5,2.46233841273295,0.5,-7,44.9062189633912,0.0029995,3
"601",299,13.5,5.5,0.5,-7,45.0304589872744,0.0030867,3
"602",300,11.847265545848,5.5,0.5,-3.42854474210811,40.3034497762158,0.0031105,3
"603",301,13.5,0.924697282401873,0.5,-5.11049779959926,43.3094433015896,0.0023897,3
"604",302,13.5,5.5,0.5,0.7,17.1898732363329,-0.0006621,3
"605",1,2,2.75,-0.75,-3.15,414.325483723484,-0.04489,0.5
"606",2,13.5,2.75,-0.75,-3.15,36.5759588391818,0.00073139,0.5
"607",3,7.75,0,-0.75,-3.15,23.6057072739458,-0.0014918,0.5
"608",4,7.75,5.5,-0.75,-3.15,21.9707642186262,0.0007042,0.5
"609",5,7.75,2.75,-2,-3.15,213.782293898204,-0.014534,0.5
"610",6,7.75,2.75,0.5,-3.15,16.3385293141824,0.0022249,3
"611",7,7.75,2.75,-0.75,-7,15.8574317208048,0.00067345,0.5
"612",8,7.75,2.75,-0.75,0.7,9.72890120837201,0.00031514,0.5
"613",9,2,0,-2,-7,21.1200759368147,-0.034131,0.5
"614",10,13.5,0,-2,-7,214.847447944871,-0.014524,0.5
"615",11,2,5.5,-2,-7,83.9814746696355,-0.017067,0.5
"616",12,13.5,5.5,-2,-7,214.847587466069,-0.014524,0.5
"617",13,2,0,0.5,-7,7516.55783353728,-0.12191,3
"618",14,13.5,0,0.5,-7,40.6323848175771,0.0018359,3
"619",15,2,5.5,0.5,-7,10246.87070896,-0.036056,3
"620",16,13.5,5.5,0.5,-7,45.0304589872744,0.0030867,3
"621",17,2,0,-2,0.7,14.6263859683121,-0.053934,0.5
"622",18,13.5,0,-2,0.7,122.223303689916,-0.014515,0.5
"623",19,2,5.5,-2,0.7,25.4639722433978,-0.020953,0.5
"624",20,13.5,5.5,-2,0.7,122.223609363264,-0.014515,0.5
"625",21,2,0,0.5,0.7,180.246166625302,-27.885,3
"626",22,13.5,0,0.5,0.7,17.1901563754824,-0.00066338,3
"627",23,2,5.5,0.5,0.7,40.6734745519306,-2.7478,3
"628",24,13.5,5.5,0.5,0.7,17.1898732363329,-0.0006621,3
"629",25,5.77757297968492,5.03769879986066,-0.930072337388992,-4.84590432916302,12.8486528821992,0.00061756,0.5
"630",26,2.91663235484157,4.02712177974172,0.234880324103869,-6.72005386087112,3490.68696038306,-0.048192,3
"631",27,13.4835997184273,4.11896405939478,0.241745857172646,-6.51596115170978,43.1043880806402,0.0022703,3
"632",28,7.70583732088562,5.12961188342888,-0.0734388547716662,-0.956525596464052,20.7696731897998,0.0011845,3
"633",29,8.83915653196163,2.9452816991834,-0.417074722237885,-3.20176520119421,21.8766549305413,0.00085117,0.5
"634",30,12.6678504934534,4.50767914659809,0.0913259690860286,-6.99912229550537,40.195122968938,0.001928,3
"635",31,6.7551531183999,3.33373010670766,-0.954951471532695,-6.73817566649523,12.7647313227308,0.00060542,0.5
"636",32,7.32363866339438,0.930684465682134,-0.317516794195399,-5.70477747255936,16.8202898384384,-0.00035285,0.5
"637",33,3.67460982559714,3.04322758980561,-1.25349718949292,-1.06987667335197,247.681349036026,-0.015949,0.5
"638",34,7.11503533786163,1.4339938116027,-0.576620887033641,-6.2886833401164,12.5714711443669,0.00029184,0.5
"639",35,10.5004687514156,0.684897314873524,-0.737810833845288,0.11681686048396,19.5902488375275,0.0005969,0.5
"640",36,6.13728711579461,0.052015176624991,-1.63468550588004,-2.8126339409966,76.923437910566,-0.023284,0.5
"641",37,9.63247163780034,0.246052091475576,-1.15571267192718,-1.05426446474157,19.0364942677321,0.00053294,0.5
"642",38,9.98427739262115,1.51982609496918,-0.0184791365172714,-4.23500904077664,24.4908807083711,0.001241,3
"643",39,7.90584889485035,5.15536402969155,-1.02790641703177,-2.79202929583844,21.5417352383425,0.0006077,0.5
"644",40,9.51491877622902,3.36301377543714,-0.902613460668363,-5.0226547755301,25.9155282583212,0.00063714,0.5
"645",41,10.4681713860482,3.71687104168814,0.391209846246056,-5.90955213978887,33.6352930163443,0.0021578,3
"646",42,4.89697635942139,3.16976766544394,0.411507440265268,-1.98642404114362,3147.81904566349,-0.010193,3
"647",43,2.04867168271448,5.18770853895694,-1.80540970689617,-2.82633102759719,161.448143678041,-0.013427,0.5
"648",44,2.34147747396491,1.40370883815922,-0.257718750392087,-5.18818457634188,1315.04850753376,-0.064848,3
"649",45,4.96101047762204,4.16813096217811,-1.3459608667763,-3.15937445654999,9.57490910161671,0.00041201,0.5
"650",46,10.2152962497203,0.217857779352926,-0.120586461736821,-4.54254634014796,21.9689965710605,0.0009844,3
"651",47,10.5029724771157,2.64503188000526,-1.21094997902401,-5.57122805544641,27.3395388114394,0.00056968,0.5
"652",48,5.68053313624114,2.49574965878855,-0.771974805858918,-0.00336798347998357,1039.28582800793,-0.0038681,0.5
"653",49,8.20684450224508,2.08216670271941,-1.25313729909249,-6.17233008476906,17.5393954491389,0.00055173,0.5
"654",50,11.1494101808639,0.45577781368047,-1.3288464343641,0.29161936591845,18.5261321887047,0.00050179,0.5
"655",51,12.1055304493057,0.841448643710464,-1.14811943541281,-5.1010251368396,30.1069221469232,0.00056215,0.5
"656",52,7.79329164722003,0.0972223373828456,-1.13944048574194,-6.566623062687,17.091713293394,-0.00095517,0.5
"657",53,13.5,5.5,-2,-2.74169886783928,214.500029532166,-0.014523,0.5
"658",54,13.5,3.32102651385802,-2,-1.04743839874494,200.731678720488,-0.014505,0.5
"659",55,13.5,3.48599037934719,-2,-4.79954822313245,214.844551570741,-0.014524,0.5
"660",56,13.5,1.13160153899374,-2,-3.05195953664662,214.677093394088,-0.014524,0.5
"661",57,11.5129720757477,5.5,-2,-0.849121143137462,194.615607502242,-0.014501,0.5
"662",58,13.5,2.44995009580877,-2,0.7,122.223608279532,-0.014515,0.5
"663",59,13.5,2.50788763848611,-2,-7,214.847587033247,-0.014524,0.5
"664",60,11.6841244251424,3.70416602627328,-2,-2.94014156396474,214.627076845403,-0.014524,0.5
"665",61,10.1872740916016,5.5,-2,0.7,122.219979453667,-0.014515,0.5
"666",62,13.5,0,-2,-4.70033627693777,214.843628059359,-0.014524,0.5
"667",63,11.9482654517873,3.91676248609471,-2,0.7,122.223546853817,-0.014515,0.5
"668",64,13.5,5.5,-2,-4.82623591627007,214.844733696007,-0.014524,0.5
"669",65,13.5,0,-2,-1.45770189625042,208.66785858507,-0.014512,0.5
"670",66,11.5882299747617,1.69603269170066,-2,-1.03150886471066,200.301238269832,-0.014504,0.5
"671",67,11.7126899596959,1.79088179799031,-2,-4.66294575233027,214.843199278281,-0.014524,0.5
"672",68,10.1750390468417,5.5,-2,-2.58953735014568,214.352100361215,-0.014523,0.5
"673",69,13.5,2.82823361457216,-2,-2.7643931081504,214.517654273809,-0.014523,0.5
"674",70,10.2127015016043,0.652564162292367,-1.99999999978563,-0.254302174742638,166.720416283092,-0.014498,0.5
"675",71,9.96329273510589,3.54526592215848,-2,-0.684052745429709,188.218178134952,-0.014499,0.5
"676",72,13.5,5.5,-2,-1.04144184105245,200.570981396102,-0.014504,0.5
"677",73,11.53441688318,0,-2,-3.18535541676359,214.709111077731,-0.014524,0.5
"678",74,12.1404073605553,1.22815478927416,-2,0.7,122.223156964613,-0.014515,0.5
"679",75,8.10584973552822,2.97840002017352,-2,0.653418896047662,123.240801431183,-0.014526,0.5
"680",76,10.2813043394261,3.48697697934482,-2,-5.03352810950833,214.843423725027,-0.014524,0.5
"681",77,12.5079313634961,1.04648436279174,-2,-5.86816303940573,214.847210359995,-0.014524,0.5
"682",78,10.7583935769219,2.53141758527168,-2,0.7,122.222140239675,-0.014515,0.5
"683",79,10.0602557653817,1.98840029500229,-2,-2.80545357920664,214.539495836282,-0.014523,0.5
"684",80,7.8069009920171,0.096163667142625,-2,-2.99646325883707,168.547240586808,-0.01514,0.5
"685",81,13.5,1.41698639423261,-2,-0.560660475534306,182.693782582675,-0.014498,0.5
"686",82,10.7363447602271,0,-2,-1.49197324349596,209.02013839045,-0.014513,0.5
"687",83,13.5,4.01713909752509,-2,0.7,122.223609334848,-0.014515,0.5
"688",84,11.8413389460843,5.5,-2,-3.89603453749829,214.823085651666,-0.014524,0.5
"689",85,13.5,5.5,-0.552298845980462,0.7,15.0938731949695,0.00033367,0.5
"690",86,8.2479301124974,5.49999984664464,-2,-0.79763138998157,192.497192355233,-0.014504,0.5
"691",87,11.9134498162008,5.5,-2,0.7,122.223542880573,-0.014515,0.5
"692",88,10.3737776810577,0.357945954050072,-2,-4.69578642466949,214.760028718922,-0.014525,0.5
"693",89,12.554297543679,4.22225940772039,-2,-6.15767979217973,214.84746170675,-0.014524,0.5
"694",90,12.0380018169176,0,-2,-0.232089983061408,165.554889802766,-0.014497,0.5
"695",91,12.3872982223907,4.35398517258716,-1.99999999119611,-1.73859127555223,211.481494764401,-0.014516,0.5
"696",92,9.10751840813744,4.40606019628736,-1.99999999954308,0.7,122.179895846266,-0.014517,0.5
"697",93,13.5,1.98303269476829,-2,-4.34481679631784,214.83890108566,-0.014524,0.5
"698",94,9.13835722241532,0.330625816055865,-2,-1.29730235888962,204.703239116444,-0.014527,0.5
"699",95,7.94183662474326,5.5,-2,-3.1436400610893,214.207350261466,-0.01453,0.5
"700",96,7.70169781238928,5.5,-2,0.7,121.279789050818,-0.014547,0.5
"701",97,10.8536507058394,0,-2,0.7,122.087504795847,-0.014518,0.5
"702",98,12.3308469015779,2.13135513535072,-1.99883520994032,-2.09226469244109,215.755612428388,-0.014469,0.5
"703",99,13.3952037252946,4.24997317639733,-2,-3.71329579886494,214.810358655953,-0.014524,0.5
"704",100,9.23601319234094,3.40906707997294,-2,-3.2337059393984,214.70851789436,-0.014524,0.5
"705",101,9.48825472031776,1.7734058558759,-2,0.7,122.152187016509,-0.014517,0.5
"706",102,11.7999290966283,3.05589892047738,-2,-0.393053199605558,174.270316692149,-0.014497,0.5
"707",103,13.5,0.122915213743498,-0.443525342817938,0.7,15.2271986261356,0.00029595,0.5
"708",104,7.58349365719783,0.984324755196334,-1.1323358849038,-6.00966462829631,13.1296889528599,0.00020115,0.5
"709",105,10.6877729242733,4.31246935830878,-2,-1.64095026571205,210.678021718636,-0.014515,0.5
"710",106,11.8871450709262,0,-2,-5.20960441435188,214.840640817059,-0.014524,0.5
"711",107,10.2215508062043,1.01334371276045,-0.658612814981495,-4.39272291202023,24.1951997874676,0.00069808,0.5
"712",108,7.43695243994953,2.87251371813883,-1.4290422010245,-6.60429807995258,16.3797767972005,0.0005296,0.5
"713",109,9.50109503805225,2.39573216043092,-2,-5.48066153418707,214.827343209202,-0.014524,0.5
"714",110,5.36007410312894,4.37469947126306,-2,-3.24757747025748,174.689578819341,-0.014727,0.5
"715",111,8.94051772949122,2.52948695542588,-2,-1.3475737601235,207.000487222722,-0.014511,0.5
"716",112,13.5,0,-2,-3.01225822349524,214.660680009001,-0.014524,0.5
"717",113,13.5,4.86341942826845,-0.252135927374199,-6.83366143505132,40.0579847638313,0.0012477,3
"718",114,11.3151862092853,2.84769615342978,-2,-5.890330268066,214.84711471054,-0.014524,0.5
"719",115,10.6785863078216,4.19419323471584,-2,0.699999696000506,122.222436294698,-0.014515,0.5
"720",116,9.74217305450424,5.49999997274002,-2,-0.80611530963748,193.056757701878,-0.014501,0.5
"721",117,7.59920799797715,4.22844718936646,-2,-0.47418513191273,177.370193347757,-0.014512,0.5
"722",118,9.47231015094257,0.332940701637068,-2,0.7,120.694172208596,-0.014544,0.5
"723",119,13.5,1.85274809954029,-2,-1.75130894519681,211.574509611694,-0.014517,0.5
"724",120,13.5,1.21235391592534,-2,0.7,122.223590618352,-0.014515,0.5
"725",121,12.3023245847337,0.855315013035876,-2,-3.97745143414009,214.827000706162,-0.014524,0.5
"726",122,10.4387770848114,3.56595818568116,-0.508654832816712,-5.70962434273632,30.8906335247907,0.00089506,0.5
"727",123,7.96849996625633,2.80916168353339,-0.244444410332765,-3.15066854098422,16.8698944804455,0.00099288,3
"728",124,9.93552788565915,2.53621738562501,-0.948029456166923,-4.46210019481613,26.171813636595,0.00061702,0.5
"729",125,7.55757926457097,2.03864598829744,-0.982230790386418,-6.49778501968311,13.6986610329605,0.00057588,0.5
"730",126,10.9209766523426,1.27186591810737,-2,0.7,122.216738882806,-0.014515,0.5
"731",127,7.51505762003906,2.12696816851537,-2,0.7,117.852023002519,-0.014609,0.5
"732",128,12.2987996270413,2.71961411882039,-2,0.7,122.223573778276,-0.014515,0.5
"733",129,12.6488251163795,4.64363188360779,-2,-0.235027965050471,165.721712909042,-0.014497,0.5
"734",130,13.5,3.96887265045738,-2,-7,214.84758745152,-0.014524,0.5
"735",131,10.9205024691655,2.66362984651994,-2,-3.76554695564075,214.813932085685,-0.014524,0.5
"736",132,9.67550511837573,3.22051518855825,-1.99999989359975,0.7,122.210730878201,-0.014516,0.5
"737",133,12.1614489255541,0,-2,-2.04134214881536,213.130943442364,-0.01452,0.5
"738",134,10.0660101864808,2.89218646654084,-0.756335794529589,-5.18816063455468,27.7864100462984,0.00068946,0.5
"739",135,8.05779416478381,0.181914646437238,-2,-6.3753021823863,191.010013124193,-0.014815,0.5
"740",136,9.73152962761628,1.73510912134541,-0.65903798528888,-4.03219385511367,23.5375892321247,0.00070899,0.5
"741",137,13.5,4.77362993348063,-0.110152073378453,0.7,15.846140615379,0.00011001,3
"742",138,7.80748386075421,5.15200425083902,-0.70981682867635,-1.10889776255963,21.008528191962,0.00070504,0.5
"743",139,8.4077985982983,1.12924516441395,-2,0.7,119.030176990005,-0.014576,0.5
"744",140,13.5,1.72493363259174,-2,-5.71315027862956,214.847231327208,-0.014524,0.5
"745",141,10.3199042028688,1.8308740293549e-07,-1.14920848968687,-0.351267904218181,20.0157734880114,0.00052844,0.5
"746",142,13.5,3.44380172223692,-0.821584100137556,0.7,14.9336429311643,0.0003946,0.5
"747",143,13.5,4.2497682035644,-0.806703360401541,-0.223414375971803,28.8546894142817,0.00062688,0.5
"748",144,9.78041476429455,0,-2,-3.06364923748578,213.944773815185,-0.014532,0.5
"749",145,13.4999999329598,2.84559434322143,-0.839873363854667,-0.182365133344623,27.926359785652,0.00060594,0.5
"750",146,13.5,1.91651656114652,-0.785097133978199,0.7,14.9412325190128,0.00038853,0.5
"751",147,9.10699503190473,2.79908767891774,-1.00120147326636,-3.87427259561727,22.8238058014053,0.00060057,0.5
"752",148,12.1577787579621,0,-2,0.7,122.216850723952,-0.014515,0.5
"753",149,13.5,0.821251763555701,-0.0337499261995277,0.7,16.0240610007212,4.7585e-05,3
"754",150,10.8262572659927,2.72124678577034,-1.99999993270975,-1.70001482052451,211.183052503387,-0.014516,0.5
"755",151,11.8369884449371,5.49999537149593,-2,-2.27796945103836,213.844701006565,-0.014521,0.5
"756",152,13.5,3.70137374254066,-0.938674359093809,-2.16530707350355,34.6825963033396,0.00063194,0.5
"757",153,11.0106749104783,5.5,-1.06582055655431,-7,30.1967053168113,0.00062909,0.5
"758",154,10.0133237278206,5.5,-2,-7,214.843275589179,-0.014524,0.5
"759",155,7.75522185258804,3.94451334517838,-1.34322661609257,-7,18.8458644859351,0.0005461,0.5
"760",156,7.51596461473642,5.5,-1.49212832995336,-7,18.9216876912349,0.0005327,0.5
"761",157,6.63275702549629,5.5,-2,-7,206.626247735267,-0.0146,0.5
"762",158,11.9075418310522,5.5,-0.81881892774517,-5.87421052689455,33.7710856528395,0.00074233,0.5
"763",159,8.87515052676986,3.15430038285268,-1.38089052000229,-7,21.9783027972394,0.000542,0.5
"764",160,8.24827824505874,5.49999995949717,-1.58238411511732,-6.04194925121321,21.3587501120155,0.00052567,0.5
"765",161,10.9218991143628,3.67157245382329,-1.12496612613768,-6.99999993061352,29.4841131992526,0.0006065,0.5
"766",162,8.36385435944943,4.68520361290339,-2,-7,214.655727287577,-0.014526,0.5
"767",163,13.5,5.5,-0.263292230600898,-5.36663300246983,39.9909638635822,0.0012312,3
"768",164,9.16242960679873,5.5,-1.59479659934558,-5.09890631342061,23.1962964310875,0.00052293,0.5
"769",165,10.3392117822717,2.28812949545741,-1.37136831946338,-7,25.3317696196154,0.00054144,0.5
"770",166,8.1307357390185,1.5700086067395,-1.36698800153565,-7,16.5186557696458,0.00050825,0.5
"771",167,12.2005908062072,5.5,-0.951354372533359,-7,33.3559516875598,0.00066943,0.5
"772",168,7.33701241113006,5.5,-1.58062394661182,-5.18602305208078,19.1518453708782,0.00052596,0.5
"773",169,10.8813110348431,5.5,-2,-5.42406861161903,214.846298224361,-0.014524,0.5
"774",170,13.5,3.12754603209065,-0.339066702536112,-7,39.5151234936139,0.0011244,0.5
"775",171,11.5355943849867,1.57451278480479,-1.37093202155079,-7,26.7554600768303,0.00053345,0.5
"776",172,5.71955866513698,5.5,-1.59060409582227,-5.1682728747638,14.8901298421445,0.00052241,0.5
"777",173,6.2878821985535,4.76968193586752,-1.62316381175288,-4.82665904007416,16.6359076026338,0.00051622,0.5
"778",174,10.6525222846883,1.20271888539234,-2,-7,214.840440992644,-0.014524,0.5
"779",175,13.5,5.5,-0.460932689781339,-3.66277183894886,38.7268475907597,0.00097868,0.5
"780",176,8.78749315137696,5.5,-0.881407070108925,-6.99989319039014,25.4759376056986,0.00069514,0.5
"781",177,11.9408575919026,2.70454647449353,-1.15616784699295,-6.99228175893627,30.8234719170214,0.00059206,0.5
"782",178,8.33755170757763,5.5,-2,-4.87849187538446,214.641645854562,-0.014527,0.5
"783",179,13.5,1.27552866488593,-0.559997920679546,-6.98308094842186,37.9104067398254,0.00085367,0.5
"784",180,9.43323116669806,4.28224464814526,-1.21850959955124,-5.92939435120808,25.2826435687781,0.00057543,0.5
"785",181,8.12191370397788,2.44403584802145,-1.95206201100969,-7,364.804178183056,-0.012312,0.5
"786",182,11.3842827916347,5.5,0.173906521112081,-7,37.0534973162123,0.002128,3
"787",183,7.14123379222183,4.03140929561162,-1.49673288981426,-5.91521505337832,17.2959304621226,0.0005316,0.5
"788",184,13.5,3.89457349971575,-0.601006994096466,-5.56186874419594,37.7526263364811,0.00084269,0.5
"789",185,6.72498216668742,3.61200949725442,-1.55841506211969,-7,15.8483101899136,0.00051175,0.5
"790",186,5.73266862805308,4.66448577610079,-1.57831506538488,-5.80694220505227,13.9377513519973,0.00051021,0.5
"791",187,9.86229693958557,3.51359435420376,-1.47547896033425,-7,24.0241576113866,0.00053175,0.5
"792",188,11.4133999531185,4.33863203094306,-2,-7,214.847416442786,-0.014524,0.5
"793",189,10.478973034256,4.37821657922831,-0.205956481285646,-6.99999998947659,32.5588542249603,0.0013005,3
"794",190,5.04034774915018,5.5,-1.80162028572842,-6.09652030290835,8918.1047435646,-0.0036438,0.5
"795",191,9.73885695417009,5.5,-1.33093300665671,-4.24591338391821,25.1588629996142,0.00055498,0.5
"796",192,8.09084371957377,3.25625207240785,-1.21223187478443,-5.8273487034903,19.1214065854765,0.00056224,0.5
"797",193,11.4523872280721,4.04922913868528,-0.131392240798846,-6.15367969853511,35.7557229383378,0.0014675,3
"798",194,5.37017639045048,4.63216192328505,-1.47594394405604,-4.78748593371414,11.9320334426111,0.00051085,0.5
"799",195,13.5,5.5,-0.0651863759392643,0.0598546899620996,27.3562464783445,0.0010528,3
"800",196,5.99836553235127,4.88130484708121,-1.33803912110548,-5.32253533304244,13.7094874227673,0.00054641,0.5
"801",197,12.1151614097556,4.3497069839674,-0.804358845825475,-4.89634841101003,34.288554716531,0.00074895,0.5
"802",198,6.13016848851132,3.76097155119705,-1.88153666721556,-5.79705201816253,1117.33341246846,-0.0087232,0.5
"803",199,13.5,3.76240838650261,-0.710319901834634,-3.80290352861515,36.9289328885178,0.00075824,0.5
"804",200,12.1886887500015,0.656684597507522,-1.26865252048055,-7,28.5445412716671,0.00053673,0.5
"805",201,7.49868332081477,0.763492647657938,-1.24452032524372,-6.97001755358548,13.9505398169587,-0.00023586,0.5
"806",202,13.5,5.5,-0.929303436895674,-6.03193946003417,34.8783038538901,0.00063657,0.5
"807",203,12.3406233184627,2.85224862033983,-1.01071347953812,-5.24065780566194,33.0014474939115,0.0006395,0.5
"808",204,13.5,0,-0.400680146163618,-7,37.322651822557,0.00078287,0.5
"809",205,12.4531057704401,5.5,-0.73254690288902,-4.5873657367316,35.3956821592145,0.0007908,0.5
"810",206,9.25156372526811,4.42244255062851,-1.45230900558086,-4.55298728761901,23.0475912339781,0.00053522,0.5
"811",207,5.91623075152981,5.5,-1.54758937703227,-4.19384517039141,14.9285126299361,0.00052774,0.5
"812",208,13.5,5.49991322622774,-0.692735504726834,-2.04101860600769,36.9326323960158,0.00076947,0.5
"813",209,8.66838001202741,3.98345735670593,-1.50416224961713,-5.43069004534652,21.7096832058263,0.00053165,0.5
"814",210,10.3313792346513,5.5,-0.282610108586556,-6.02890127865901,32.0939139597206,0.0012521,3
"815",211,12.3956168597272,3.73203689117248,-0.71786149519855,-7,35.3637289633504,0.00080162,0.5
"816",212,8.60931676466766,0.642406874164984,-1.2919386185601,-7,16.2339912092056,0.00046087,0.5
"817",213,9.22537830634076,1.78893548707778,-1.33790292472757,-7,21.6029243439996,0.00054485,0.5
"818",214,10.6789035082123,4.45209375929346,-1.20523244394263,-4.44212113625,28.3026127816734,0.00058477,0.5
"819",215,11.1730521173347,5.49999995303584,-0.533475410461643,-4.84934280075482,33.420252050103,0.00096355,0.5
"820",216,11.4120651959015,3.53710199344785,-1.09214756713576,-4.83286981342327,30.7237239308691,0.00061743,0.5
"821",217,12.4621307901171,1.56680841377045,-1.28642532325422,-6.99751765078269,29.0781183057029,0.00054437,0.5
"822",218,9.39163306392969,2.94088367518925,-1.21756394490338,-6.15040233420838,23.9334805876096,0.00056236,0.5
"823",219,9.86035434964493,5.5,-0.238098359477628,-7,30.8720270791802,0.001299,3
"824",220,13.5,2.56489758089506,-0.786969427287874,-5.18117901430738,36.2713371594984,0.0007086,0.5
"825",221,6.99133034735945,5.46051916884008,-1.59181692992161,-4.12796879479596,18.3714756635931,0.00052481,0.5
"826",222,13.5,4.48934828060234,-0.849709603382521,-2.89616047298429,35.6827950847089,0.0006742,0.5
"827",223,9.31923054430007,5.5,-1.44669135942778,-6.02808328231596,23.2260093544348,0.00053565,0.5
"828",224,13.5,5.5,-0.599814365670342,-7,37.7607139892112,0.00084377,0.5
"829",225,5.80981705039071,4.34065925179493,-1.50474911924689,-7,12.919417904794,0.00051347,0.5
"830",226,8.77088784148042,5.5,-1.07241147705025,-3.42589403667233,24.6143465044326,0.00062114,0.5
"831",227,7.64017808176092,4.32598769683585,-1.53140983442592,-4.44632948606544,19.3085496299076,0.00052978,0.5
