"","x","prob","var","ncond"
"112",1.12244897959184,0.824503684342276,"x1",1
"113",1.22448979591837,0.820586120978012,"x1",1
"114",1.3265306122449,0.746385409049693,"x1",1
"115",1.42857142857143,0.73888512060452,"x1",1
"116",1.53061224489796,0.69249755254425,"x1",1
"117",1.63265306122449,0.67246737179246,"x1",1
"118",1.73469387755102,0.628342254481467,"x1",1
"119",1.83673469387755,0.567937230720583,"x1",1
"120",1.93877551020408,0.557720162192396,"x1",1
"121",2.04081632653061,0.499011110383229,"x1",1
"122",2.14285714285714,0.437727899040532,"x1",1
"123",2.24489795918367,0.387629269654145,"x1",1
"124",2.3469387755102,0.319280805909903,"x1",1
"125",2.44897959183673,0.287120545661572,"x1",1
"126",2.55102040816327,0.239152725962676,"x1",1
"127",2.6530612244898,0.12224798449669,"x1",1
