"","pka1","pka2","logA","Na.A","p.pka1","p.pka2","p.logA","p.Na.A","s.pka1","s.pka2","s.logA","s.Na.A","sd.pka1","sd.pka2","sd.logA","sd.Na.A","l.pka1","h.pka1","l.pka2","h.pka2","l.logA","h.logA","l.Na.A","h.Na.A","region"
"35",9.97959183673469,13.7959183673469,-0.26530612244898,-1.92244897959184,0.354084581561215,0.344983734126148,0.299381528877845,0.224368396324509,0.203286559375037,0.185244231368696,0.249805885405525,0.228020545216637,0.0341743910936767,0.0288925541069558,0.0435253324600619,0.0397421790673502,0.150798022186178,0.557371140936252,0.159739502757452,0.530227965494844,0.0495756434723201,0.549187414283369,0,0.452388941541146,"Full Viable Region"
"36",10.2142857142857,14.1428571428571,-0.214285714285714,-1.71428571428571,0.348126907183519,0.324685342160212,0.306485157857869,0.212195018195917,0.209232675293944,0.181933205558691,0.248990016682627,0.2284327602923,0.0425862046309021,0.0352143449130931,0.0711210793255837,0.0495713043352016,0.138894231889574,0.557359582477463,0.142752136601521,0.506618547718902,0.0574951411752413,0.555475174540496,0,0.440627778488217,"Full Viable Region"
"37",10.4489795918367,14.4897959183673,-0.163265306122449,-1.50612244897959,0.34808742018915,0.308161916742447,0.293564375095423,0.199367585535951,0.200430255743384,0.18051136021929,0.234029452153757,0.218777862653013,0.034694643668989,0.0341631819756293,0.0552765207320458,0.0357166220618994,0.147657164445766,0.548517675932534,0.127650556523157,0.488673276961738,0.0595349229416662,0.52759382724918,0,0.418145448188964,"Full Viable Region"
"38",10.6836734693878,14.8367346938776,-0.112244897959184,-1.29795918367347,0.356538000583514,0.298179550973482,0.276799716590218,0.188365429654439,0.196245187801893,0.183796903613802,0.238446021603327,0.215282163699961,0.0385513594245847,0.0396891687869879,0.0532382816286637,0.0445210215996744,0.160292812781621,0.552783188385408,0.11438264735968,0.481976454587284,0.0383536949868907,0.515245738193545,0,0.403647593354401,"Full Viable Region"
"39",10.9183673469388,15.1836734693878,-0.0612244897959182,-1.08979591836735,0.336557706243788,0.297782606503899,0.280807475331128,0.188949287265741,0.196197171285766,0.175797516599684,0.252975741607196,0.21217832501246,0.0318330849787393,0.028044946027479,0.0553667631870841,0.0289793992629724,0.140360534958022,0.532754877529554,0.121985089904215,0.473580123103583,0.0278317337239321,0.533783216938324,0,0.401127612278201,"Full Viable Region"
"40",11.1530612244898,15.530612244898,-0.010204081632653,-0.881632653061224,0.335071721083608,0.298119027893741,0.25962108464813,0.191530568614368,0.193533367090703,0.1701734361551,0.243597667483778,0.21511612208808,0.0314315448007399,0.0313402133435002,0.0568240619046936,0.0334788759576956,0.141538353992906,0.528605088174311,0.127945591738641,0.468292464048841,0.0160234171643518,0.503218752131908,0,0.406646690702448,"Full Viable Region"
"41",11.3877551020408,15.8775510204082,0.0408163265306123,-0.673469387755102,0.334411841652409,0.305332694714991,0.276216717917255,0.198893865989874,0.191044668671299,0.179311579072338,0.247678875083302,0.208389845728127,0.0346928912994644,0.0333013812358636,0.0487092578980407,0.0305925762855987,0.14336717298111,0.525456510323709,0.126021115642653,0.484644273787328,0.0285378428339534,0.523895593000557,0,0.407283711718001,"Full Viable Region"
"42",11.6224489795918,16.2244897959184,0.0918367346938775,-0.465306122448979,0.337153486637389,0.327207747068367,0.271248041398795,0.206144436787665,0.189143467274302,0.177716689551346,0.246517595262535,0.213822551322878,0.03697829047245,0.0377579475942,0.0571411286566452,0.0446320520418995,0.148010019363087,0.526296953911691,0.149491057517021,0.504924436619713,0.02473044613626,0.51776563666133,0,0.419966988110544,"Full Viable Region"
"43",11.8571428571429,16.5714285714286,0.142857142857143,-0.257142857142858,0.343032879093739,0.319730437233999,0.258047385639739,0.182416073229966,0.181931082737509,0.172946976487768,0.248392941201165,0.203976279993706,0.0356307323723096,0.0337097559637701,0.0611602217714487,0.0403805559448816,0.16110179635623,0.524963961831247,0.146783460746231,0.492677413721767,0.00965444443857383,0.506440326840904,0,0.386392353223672,"Full Viable Region"
"44",12.0918367346939,16.9183673469388,0.193877551020408,-0.0489795918367353,0.325651103013976,0.312777990706985,0.281443241263459,0.168424397143821,0.18290924964544,0.163300822600622,0.253230417588974,0.198709013042362,0.0293847365557404,0.0263088966593768,0.0435089683492116,0.0249331841597279,0.142741853368535,0.508560352659416,0.149477168106363,0.476078813307607,0.0282128236744844,0.534673658852433,0,0.367133410186182,"Full Viable Region"
"45",12.3265306122449,17.265306122449,0.244897959183674,0.159183673469387,0.329773577896197,0.304816789573638,0.248641832744335,0.175819489369111,0.181133796971708,0.163426791077529,0.24147202013652,0.202776219395408,0.0327033772334414,0.0319991198236619,0.0384305515944672,0.0250853139681413,0.148639780924489,0.510907374867905,0.141389998496109,0.468243580651166,0.0071698126078156,0.490113852880855,0,0.378595708764519,"Full Viable Region"
"46",12.5612244897959,17.6122448979592,0.295918367346939,0.36734693877551,0.332752490299259,0.299452554162578,0.2453456367869,0.155414108464742,0.173646923341023,0.161804806158662,0.239038935995066,0.199598943689778,0.0310724165418194,0.0328189792151495,0.0457055045323363,0.0289781139316609,0.159105566958236,0.506399413640282,0.137647748003915,0.46125736032124,0.00630670079183404,0.484384572781965,0,0.35501305215452,"Full Viable Region"
"47",12.7959183673469,17.9591836734694,0.346938775510204,0.575510204081633,0.322725390436454,0.28968010627841,0.257333761428409,0.161009293865079,0.175678009026945,0.165307298204382,0.244740162936057,0.198857679216093,0.030521847445555,0.0336205039310413,0.038805023718984,0.021206167560963,0.147047381409509,0.498403399463399,0.124372808074028,0.454987404482793,0.0125935984923518,0.502073924364466,0,0.359866973081172,"Full Viable Region"
"48",13.030612244898,18.3061224489796,0.397959183673469,0.783673469387756,0.317153555681797,0.26969553676998,0.267800969030235,0.14273292068822,0.173641137244106,0.161389428543605,0.249330852334817,0.189887981128178,0.0309809399223152,0.0330409403010071,0.0357387687930633,0.0460120652050718,0.143512418437691,0.490794692925903,0.108306108226375,0.431084965313585,0.0184701166954187,0.517131821365052,0,0.332620901816398,"Full Viable Region"
"49",13.265306122449,18.6530612244898,0.448979591836735,0.991836734693877,0.314085515081861,0.267061819143231,0.264769511524462,0.112037436224584,0.173079646155345,0.14715652544154,0.247037885564035,0.168728039431637,0.031585551817549,0.0365540687163551,0.0531671638301394,0.0532615246696987,0.141005868926516,0.487165161237205,0.119905293701691,0.414218344584771,0.0177316259604262,0.511807397088497,0,0.280765475656221,"Full Viable Region"
"50",13.5,19,0.5,1.2,0.312791451235204,0.237777858254321,0.25620989582068,0.111345831391158,0.170965362777722,0.130198355062482,0.247175763038468,0.150569908296661,0.0313152638797636,0.0348713036513111,0.0172655345967858,0.0672289206575746,0.141826088457482,0.483756814012927,0.10757950319184,0.367976213316803,0.00903413278221246,0.503385658859148,0,0.261915739687819,"Full Viable Region"
"51",2,2,-2,-9,2.88614015449724e-06,1.81933470752575e-05,6.98404397727895e-07,3.16161951241471e-10,2.72044254456576e-05,9.88427244241754e-05,1.11974406150178e-05,2.723272974939e-08,2.30575295698639e-05,7.44855005067121e-05,1.11974405814077e-05,2.72243547376072e-08,0,3.00905656001549e-05,0,0.000117036071499433,0,1.18958450127457e-05,0,2.75488917006314e-08,"Maximum Flux"
"52",2.23469387755102,2.3469387755102,-1.94897959183673,-8.79183673469388,3.36806136232184e-06,9.16327137721201e-06,2.14955882509192e-07,4.80661131703589e-08,3.9209016955009e-05,5.0592321379719e-05,4.29105839753929e-06,5.71579909970094e-07,3.38891114842432e-05,4.20605354557619e-05,4.27470093491531e-06,5.42115696359964e-07,0,4.25770783173308e-05,0,5.9755592756931e-05,0,4.50601428004848e-06,0,6.19646023140452e-07,"Maximum Flux"
"53",2.46938775510204,2.69387755102041,-1.89795918367347,-8.58367346938775,2.843720501715e-06,7.20041249832959e-06,2.99313949971327e-07,7.64090626932478e-07,2.48436624136551e-05,4.50097011026753e-05,5.9706974789982e-06,6.54381241549614e-06,2.3152466734751e-05,3.87412097224338e-05,5.96706457228334e-06,5.90179303914373e-06,0,2.76873829153701e-05,0,5.22101136010049e-05,0,6.27001142896953e-06,0,7.30790304242861e-06,"Maximum Flux"
"54",2.70408163265306,3.04081632653061,-1.8469387755102,-8.37551020408163,2.61912603796662e-06,4.65285072508409e-06,2.6609612424157e-07,4.50323189794111e-05,2.90037934575245e-05,4.81980373523678e-05,4.41616927413031e-06,0.000350451771553252,2.647456248687e-05,4.41212833052559e-05,4.38524297090453e-06,0.000324680520791201,0,3.16229194954911e-05,0,5.28508880774519e-05,0,4.68226539837188e-06,0,0.000395484090532663,"Maximum Flux"
"55",2.93877551020408,3.38775510204082,-1.79591836734694,-8.16734693877551,5.37709103470468e-06,5.66086381415947e-06,1.07175274098794e-06,3.63153718673752e-05,5.50927680216401e-05,4.16069061499653e-05,5.00945575792082e-06,0.000280833167291668,5.35392217565106e-05,3.87694765897635e-05,4.99239579922376e-06,0.00025668897490583,0,6.04698590563448e-05,0,4.72677699641248e-05,0,6.08120849890876e-06,0,0.000317148539159043,"Maximum Flux"
"56",3.1734693877551,3.73469387755102,-1.74489795918367,-7.95918367346939,5.22314285270219e-06,5.05277410875257e-06,2.55888190547675e-06,3.61214081723349e-05,4.41479442051385e-05,3.64082400430516e-05,1.37227166292071e-05,0.00033144043401653,4.3088047708418e-05,3.56551335234562e-05,1.35231402583525e-05,0.000295541177980013,0,4.93710870578407e-05,0,4.14610141518041e-05,0,1.62815985346839e-05,0,0.000367561842188865,"Maximum Flux"
"57",3.40816326530612,4.08163265306122,-1.69387755102041,-7.75102040816327,5.65929111869165e-06,5.42019299760701e-06,4.08001490611454e-06,3.62176478578225e-05,4.65764444231845e-05,4.42755779108682e-05,2.39316814392962e-05,0.000312738312327629,4.56715549409065e-05,4.37272855013778e-05,2.37645960976317e-05,0.000269662150890076,0,5.22357355418761e-05,0,4.96957709084752e-05,0,2.80116963454108e-05,0,0.000348955960185451,"Maximum Flux"
"58",3.64285714285714,4.42857142857143,-1.64285714285714,-7.54285714285714,4.06655618325192e-06,2.11857931494871e-06,9.50644685703859e-06,7.49056778291882e-05,4.73846199525683e-05,1.80173320538343e-05,5.92233697684139e-05,0.000527746030351924,4.61662384703544e-05,1.72043935899919e-05,5.91910443275386e-05,0.000433013547668523,0,5.14511761358202e-05,0,2.01359113687831e-05,0,6.87298166254525e-05,0,0.000602651708181112,"Maximum Flux"
"59",3.87755102040816,4.77551020408163,-1.59183673469388,-7.33469387755102,7.29031020252624e-06,1.77651586603277e-06,1.59376156062175e-05,0.000131770124680478,0.000150952285478291,1.75232615337557e-05,9.03449930235456e-05,0.000901189013658746,0.000149843738212944,1.66088281550539e-05,8.48075872929664e-05,0.000660092239893618,0,0.000158242595680818,0,1.92997773997884e-05,0,0.000106282608629763,0,0.00103295913833922,"Maximum Flux"
"60",4.11224489795918,5.12244897959184,-1.54081632653061,-7.1265306122449,9.57834561593408e-06,1.58317593080915e-06,0.000172983687808191,0.000384895041558595,0.000269031998389516,1.9348881416149e-05,0.00113950270502139,0.00408436436151792,0.000235350576641895,1.8241132536457e-05,0.0011294633248722,0.00364278188892058,0,0.000278610344005451,0,2.09320573469581e-05,0,0.00131248639282958,0,0.00446925940307651,"Maximum Flux"
"61",4.3469387755102,5.46938775510204,-1.48979591836735,-6.91836734693878,0.000102154164044687,1.0043480119389e-06,5.92975938950328e-05,0.000838246288778993,0.00595875046122769,1.4346744314382e-05,0.000350561453622858,0.00707899952510472,0.00564423951929358,1.40716340032686e-05,0.000332521458271326,0.00496659505104214,0,0.00606090462527237,0,1.53510923263209e-05,0,0.000409859047517891,0,0.00791724581388371,"Maximum Flux"
"62",4.58163265306122,5.81632653061224,-1.43877551020408,-6.71020408163265,0.000203705111200135,1.51168999886841e-06,5.01099822890856e-05,0.00489754444448193,0.00721818846279577,2.25404439052242e-05,0.000221402084062293,0.0357385896217994,0.00681262871782938,2.23665542825522e-05,0.000204287056361504,0.00677616540679433,0,0.0074218935739959,0,2.40521339040926e-05,0,0.000271512066351378,0,0.0406361340662814,"Maximum Flux"
"63",4.81632653061224,6.16326530612245,-1.38775510204082,-6.50204081632653,0.000516774192728543,1.14165613922397e-06,3.03251130407561e-05,0.0210223047753216,0.0131731819158273,2.25196428988464e-05,0.000160046762148388,0.0886450776556467,0.0107083445093329,2.24608918567594e-05,0.000155442152698603,0.0159111799072906,0,0.0136899561085558,0,2.36612990380704e-05,0,0.000190371875189144,0,0.109667382430968,"Maximum Flux"
"64",5.05102040816327,6.51020408163265,-1.33673469387755,-6.29387755102041,0.000629586218209869,6.165538014957e-06,2.832309312248e-05,0.0187595435580718,0.0140559322258936,6.61647066067709e-05,0.000114043276185507,0.0847651867544189,0.0107847260144546,6.54057326573274e-05,0.000109466181657482,0.00987845829627171,0,0.0146855184441035,0,7.23302446217279e-05,0,0.000142366369307987,0,0.103524730312491,"Maximum Flux"
"65",5.28571428571429,6.85714285714286,-1.28571428571429,-6.08571428571429,0.00112379433268623,6.39656335124856e-07,3.21143231147341e-05,0.0149765992940143,0.0201584969748468,7.44343209737042e-06,0.000154787708281141,0.0776310281821794,0.0145304692900118,7.18549889290417e-06,0.000151392632786822,0.0124402390400235,0,0.021282291307533,0,8.08308843249527e-06,0,0.000186902031395876,0,0.0926076274761937,"Maximum Flux"
